telco,tenDoiTac,requestId,transIdVpay,ngayGd,ketQuaFinal,menhgia,chietkhau
Viettel,vimo,IMD-TEST-2021083018324265797610022,51768,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265797610023,51769,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265797610024,51770,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265797610025,51771,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265769430026,51772,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265869430027,51773,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265869430028,51774,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265869430029,51775,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265869430030,51776,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265869430031,51777,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265945490032,51778,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265945490033,51779,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265945490034,51780,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265945490035,51781,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265945490036,51782,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265945490037,51783,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324265945490038,51784,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266025810039,51785,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266025810040,51786,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266025810041,51787,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266025810042,51788,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266025810043,51789,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266025810044,51790,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266025810045,51791,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266101870046,51792,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266101870047,51793,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266101870048,51794,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266101870049,51795,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266101870050,51796,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266101870051,51797,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266101870052,51798,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266273680053,51799,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266273680054,51800,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266273680055,51801,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266273680056,51802,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266273680057,51803,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266273680058,51804,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266273680059,51805,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266349740060,51806,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266349740061,51807,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266349740062,51808,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266349740063,51809,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266349740064,51810,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266349740065,51811,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266349740066,51812,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060067,51813,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060068,51814,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060069,51815,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060070,51816,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060071,51817,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060072,51818,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060073,51819,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060074,51820,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266430060075,51821,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130076,51822,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130077,51823,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130078,51824,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130079,51825,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130080,51826,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130081,51827,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130082,51828,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130083,51829,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266506130084,51830,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266577930085,51831,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266677930086,51832,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266677930087,51833,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266677930088,51834,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266677930089,51835,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266677930090,51836,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266677930091,51837,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266677930092,51838,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266677930093,51839,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266653990094,51840,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266753990095,51841,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266753990096,51842,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266753990097,51843,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266753990098,51844,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-TEST-2021083018324266753990099,51845,2022-03-06 04:34:50.497,A,50000,0.035
Viettel,vimo,IMD-2021101509513321024800007,51846,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101509513321024800008,51847,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101509513321000860009,51848,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101509513321100860010,51849,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101509513321100860011,51850,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101509513320876920000,51851,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101509513320852980001,51852,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101509513321024800002,51853,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101509513321024800003,51854,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101509513321024800004,51855,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101509513321024800005,51856,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101509513321024800006,51857,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322761348030000,51858,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761348030001,51859,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761419840002,51860,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761419840003,51861,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761419840004,51862,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761595890005,51863,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761595890006,51864,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322761595890007,51865,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761595890008,51866,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322761595890009,51867,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322761610240010,51868,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322761610240011,51869,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761610240012,51870,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761786290013,51871,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761786290014,51872,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761786290015,51873,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761786290016,51874,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761786290017,51875,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761786290018,51876,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761758110019,51877,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761858110020,51878,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761858110021,51879,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761858110022,51880,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761858110023,51881,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761858110024,51882,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761858110025,51883,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761858110026,51884,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761858110027,51885,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761934170028,51886,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761934170029,51887,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761934170030,51888,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761934170031,51889,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761934170032,51890,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761934170033,51891,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322761934170034,51892,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762014490035,51893,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762014490036,51894,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762014490037,51895,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762014490038,51896,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762014490039,51897,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762014490040,51898,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762014490041,51899,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762190550042,51900,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762190550043,51901,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762190550044,51902,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762190550045,51903,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762190550046,51904,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762190550047,51905,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762162360048,51906,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762338420049,51907,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762318740050,51908,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740051,51909,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740052,51910,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740053,51911,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740054,51912,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740055,51913,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740056,51914,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762418740057,51915,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740058,51916,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740059,51917,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762418740060,51918,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762594800061,51919,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762594800062,51920,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762594800063,51921,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762594800064,51922,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762594800065,51923,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762666610066,51924,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762666610067,51925,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762666610068,51926,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762666610069,51927,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762666610070,51928,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680071,51929,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680072,51930,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680073,51931,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680074,51932,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680075,51933,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680076,51934,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762742680077,51935,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762742680078,51936,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680079,51937,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680080,51938,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680081,51939,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762742680082,51940,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762742680083,51941,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762742680084,51942,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762742680085,51943,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762742680086,51944,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762822990087,51945,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762822990088,51946,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762822990089,51947,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762822990090,51948,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762822990091,51949,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762999050092,51950,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322762999050093,51951,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762999050094,51952,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762999050095,51953,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762999050096,51954,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762999050097,51955,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762999050098,51956,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762999050099,51957,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322762970860100,51958,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860101,51959,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860102,51960,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860103,51961,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860104,51962,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860105,51963,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860106,51964,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860107,51965,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860108,51966,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763070860109,51967,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763070860110,51968,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763046930111,51969,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763146930112,51970,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763146930113,51971,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763146930114,51972,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763146930115,51973,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763146930116,51974,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763146930117,51975,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763146930118,51976,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763146930119,51977,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763193220120,51978,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763293220121,51979,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763293220122,51980,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763293220123,51981,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763293220124,51982,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763293220125,51983,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763293220126,51984,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763293220127,51985,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763269290128,51986,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763369290129,51987,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763369290130,51988,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763369290131,51989,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763369290132,51990,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763369290133,51991,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763369290134,51992,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763369290135,51993,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763369290136,51994,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763369290137,51995,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763441100138,51996,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763441100139,51997,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763441100140,51998,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763441100141,51999,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763441100142,52000,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763441100143,52001,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763441100144,52002,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763441100145,52003,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763517160146,52004,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763517160147,52005,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763517160148,52006,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763517160149,52007,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763517160150,52008,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763517160151,52009,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763517160152,52010,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763517160153,52011,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763517160154,52012,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763697470155,52013,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511322763697470156,52014,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763697470157,52015,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763697470158,52016,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322763697470159,52017,2022-03-06 04:34:50.497,A,10000,0.035
