telco,tenDoiTac,requestId,transIdVpay,ngayGd,ketQuaFinal,menhgia,chietkhau
Viettel,vimo,IMD-2021101511323846172281034,54784,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281035,54785,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281036,54786,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846172281037,54787,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281038,54788,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281039,54789,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281040,54790,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846172281041,54791,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281042,54792,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846172281043,54793,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281044,54794,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846172281045,54795,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846172281046,54796,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846172281047,54797,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281048,54798,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281049,54799,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281050,54800,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281051,54801,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846172281052,54802,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091053,54803,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091054,54804,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091055,54805,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091056,54806,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091057,54807,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091058,54808,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091059,54809,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091060,54810,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091061,54811,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091062,54812,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091063,54813,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091064,54814,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091065,54815,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091066,54816,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091067,54817,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091068,54818,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091069,54819,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091070,54820,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091071,54821,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091072,54822,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091073,54823,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091074,54824,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846244091075,54825,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091076,54826,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091077,54827,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091078,54828,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091079,54829,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091080,54830,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091081,54831,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091082,54832,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846244091083,54833,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846320151084,54834,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846320151085,54835,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846320151086,54836,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846320151087,54837,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846320151088,54838,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846320151089,54839,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846320151090,54840,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846320151091,54841,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846320151092,54842,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846320151093,54843,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846434491103,54844,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846434491104,54845,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846434491105,54846,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846434491106,54847,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846434491107,54848,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846434491108,54849,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846434491109,54850,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846434491110,54851,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846434491111,54852,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846434491112,54853,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551113,54854,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551114,54855,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551115,54856,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551116,54857,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551117,54858,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551118,54859,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551119,54860,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551120,54861,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551121,54862,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551122,54863,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551123,54864,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551124,54865,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551125,54866,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551126,54867,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551127,54868,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551128,54869,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551129,54870,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551130,54871,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551131,54872,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551132,54873,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551133,54874,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551134,54875,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551135,54876,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846510551136,54877,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846510551137,54878,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361138,54879,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361139,54880,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361140,54881,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361141,54882,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361142,54883,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361143,54884,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361144,54885,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361145,54886,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361146,54887,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361147,54888,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361148,54889,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361149,54890,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361150,54891,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361151,54892,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361152,54893,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361153,54894,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361154,54895,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361155,54896,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361156,54897,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361157,54898,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361158,54899,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361159,54900,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361160,54901,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361161,54902,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361162,54903,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846682361163,54904,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361164,54905,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361165,54906,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361166,54907,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361167,54908,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846682361168,54909,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421169,54910,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421170,54911,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421171,54912,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421172,54913,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421173,54914,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846758421174,54915,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846758421175,54916,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846758421176,54917,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421177,54918,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846758421178,54919,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421179,54920,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846758421180,54921,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421181,54922,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846758421182,54923,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421183,54924,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421184,54925,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421185,54926,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421186,54927,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421187,54928,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421188,54929,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846758421189,54930,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846758421190,54931,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846758421191,54932,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741192,54933,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741193,54934,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741194,54935,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741195,54936,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741196,54937,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741197,54938,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741198,54939,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741199,54940,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741200,54941,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741201,54942,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741202,54943,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741203,54944,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741204,54945,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741205,54946,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741206,54947,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741207,54948,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741208,54949,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741209,54950,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741210,54951,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741211,54952,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741212,54953,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741213,54954,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741214,54955,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741215,54956,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741216,54957,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741217,54958,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741218,54959,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741219,54960,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741220,54961,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741221,54962,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741222,54963,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741223,54964,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741224,54965,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741225,54966,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741226,54967,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741227,54968,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741228,54969,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741229,54970,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741230,54971,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741231,54972,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741232,54973,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741233,54974,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741234,54975,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741235,54976,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741236,54977,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741237,54978,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741238,54979,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741239,54980,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741240,54981,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741241,54982,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741242,54983,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741243,54984,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741244,54985,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741245,54986,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511323846838741246,54987,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741247,54988,2022-03-06 04:34:50.497,A,20000,0.035
Viettel,vimo,IMD-2021101511323846838741248,54989,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610665,54990,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610666,54991,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610667,54992,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610668,54993,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610669,54994,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610670,54995,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610671,54996,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610672,54997,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610673,54998,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610674,54999,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610675,55000,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610676,55001,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610677,55002,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610678,55003,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610679,55004,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768242610680,55005,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768218680681,55006,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768318680682,55007,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768318680683,55008,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768318680684,55009,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768318680685,55010,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768318680686,55011,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768318680687,55012,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990688,55013,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990689,55014,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990690,55015,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990691,55016,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990692,55017,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990693,55018,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990694,55019,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990695,55020,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990696,55021,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990697,55022,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768498990698,55023,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768575050699,55024,2022-03-06 04:34:50.497,A,10000,0.035
Viettel,vimo,IMD-2021101511322768575050700,55025,2022-03-06 04:34:50.497,A,10000,0.035
